slice,ci_lower_diskomfort,ci_upper_diskomfort,mean_diskomfort,ci_lower_anger_sm,ci_upper_anger_sm,mean_fl_anger_sm,ci_lower_disgust_sm,ci_upper_disgust_sm,mean_fl_disgust_sm,ci_lower_fear_sm,ci_upper_fear_sm,mean_fl_fear_sm,ci_lower_happiness_sm,ci_upper_happiness_sm,mean_fl_happiness_sm,ci_lower_sadness_sm,ci_upper_sadness_sm,mean_fl_sadness_sm,ci_lower_surprise_sm,ci_upper_surprise_sm,mean_fl_surprise_sm,ci_lower_neutral_sm,ci_upper_neutral_sm,mean_fl_neutral_sm,mean_rel_zeit_s
11,-0.168846556884533,0.507308095346071,0.169230769230769,-0.115438538797167,0.303744256633495,0.0941528589181635,-0.452636231653605,-0.0158996874901821,-0.234267959571893,-0.150324212598801,0.318056297172293,0.0838660422867457,-0.327134339940389,0.0295179631406843,-0.148808188399852,-0.269134389532915,0.222389738924152,-0.0233723253043817,-0.0524926279344048,0.413123802754053,0.180315587409824,-0.158583166202804,0.30608956747811,0.0737532006376528,134.999490666667
12,-0.168846556884533,0.507308095346071,0.169230769230769,-0.1764088633887,0.196703275650356,0.0101472061308283,-0.43092742298718,0.0120679625094648,-0.209429730238858,-0.17156663992891,0.289373159611214,0.0589032598411519,-0.322123950354578,0.06226284412208,-0.129930553116249,-0.187092587895579,0.31438311879449,0.0636452654494556,-0.0730690896577187,0.354102413117786,0.140516661730034,-0.219665911133946,0.245385317258649,0.0128597030623516,135.083591897436
13,-0.168846556884533,0.507308095346071,0.169230769230769,-0.236272775572013,0.109096788165189,-0.0635879937034122,-0.3662345781714,0.0906256686047054,-0.137804454783347,-0.215266692471699,0.229332312473345,0.00703281000082291,-0.325866582940006,0.475465503000882,0.074799460030438,-0.104742607577139,0.362375214437465,0.128816303430163,-0.164972536555953,0.24475748604144,0.0398924747427435,-0.249942804176892,0.20716012723038,-0.021391338473256,135.199487628205
14,-0.168846556884533,0.507308095346071,0.169230769230769,-0.209669366600538,0.168389682009316,-0.0206398422956111,-0.374269352797181,0.0544019932182189,-0.159933679789481,-0.295510045110476,0.138790572294457,-0.0783597364080094,-0.265053479534156,0.423700822042715,0.0793236712542795,-0.0838829178451958,0.365885771306867,0.141001426730836,-0.214203731194567,0.203765166963826,-0.00521928211537069,-0.259045979271847,0.213686135995564,-0.0226799216381415,135.315898602564
15,-0.168846556884533,0.507308095346071,0.169230769230769,-0.145715135703089,0.290823518964025,0.072554191630468,-0.336927764670678,0.136383004261915,-0.100272380204382,-0.32525783081395,0.115089574473765,-0.105084128170092,-0.222264760383859,0.220691381780995,-0.000786689301432004,-0.120154840532155,0.301550829770448,0.0906979946191463,-0.282133144970944,0.145753001446498,-0.0681900717622228,-0.242885311378871,0.234713438975009,-0.00408593620193106,135.416154
16,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0691885768716443,0.402991103252101,0.166901263190228,-0.290468112186611,0.218771437247556,-0.0358483374695278,-0.322800978271362,0.112646425554276,-0.105077276358543,-0.213880368575771,0.146997398731356,-0.0334414849222072,-0.16555627663757,0.304472227913162,0.0694579756377962,-0.371614612238729,0.0622819004001206,-0.154666355919304,-0.288932687747415,0.196223393964235,-0.0463546468915897,135.49974674359
17,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0648402297018903,0.398503562926224,0.166831666612167,-0.248907418246249,0.299590838166515,0.0253417099601331,-0.308960830076543,0.146264186426513,-0.0813483218250149,-0.20387334458104,0.121331019041486,-0.0412711627697768,-0.190833050545067,0.325611320440903,0.0673891349479176,-0.448099301899345,-0.0216926045516885,-0.234895953225517,-0.28335088900461,0.179922779488804,-0.0517140547579031,135.583589794872
18,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0409323279738113,0.432589110920929,0.195828391473559,-0.253339089759623,0.236404718181546,-0.00846718578903803,-0.299648270474046,0.137427499514822,-0.081110385479612,-0.168651247243284,0.118889983806769,-0.0248806317182575,-0.150767817739197,0.41264345621099,0.130937819235897,-0.413141484374087,-0.00540364326041008,-0.209272563817249,-0.29128240770991,0.15022516552219,-0.07052862109386,135.699743641026
19,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0827347400981008,0.4285988439896,0.172932051945749,-0.298920912609214,0.168430497968776,-0.0652452073202189,-0.295849159598984,0.1627274379154,-0.0665608608417919,-0.20523959941157,0.0944013656486947,-0.0554191168814376,-0.138590110626215,0.42791020450717,0.144660046940478,-0.376583416842149,0.0427533920640845,-0.166915012389032,-0.273881560217446,0.170796704107408,-0.051542428055019,135.816154115385
20,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0950794193375827,0.470733094896646,0.187826837779531,-0.31200339461793,0.164556910726741,-0.073723241945595,-0.255427103523288,0.223773421958157,-0.0158268407825656,-0.243482496780476,0.00281087146861277,-0.120335812655932,-0.121543463394056,0.418654884688278,0.148555710647111,-0.386893347652967,0.0098035568079793,-0.188544895422494,-0.262377859836405,0.202351123606192,-0.0300133681151068,135.916155076923
21,-0.168846556884533,0.507308095346071,0.169230769230769,-0.138024617195763,0.487208590948973,0.174591986876605,-0.292617822173388,0.218698504998469,-0.0369596585874594,-0.232950071566602,0.263360024904994,0.015204976669196,-0.27613986378401,-0.0347987628897132,-0.155469313336861,-0.12879546586513,0.41633912733175,0.14377183073331,-0.413055533012753,-0.0293436778269656,-0.221199605419859,-0.19398105600258,0.294069065644682,0.0500440048210509,135.99974374359
22,-0.168846556884533,0.507308095346071,0.169230769230769,-0.138411871055939,0.537889861276575,0.199738995110318,-0.268669876650585,0.234848427518076,-0.0169107245662546,-0.245999932028377,0.286741848253914,0.0203709581127682,-0.261289111641359,-0.0134081417636003,-0.13734862670248,-0.153153795272356,0.385434289931644,0.116140247329644,-0.378973578913626,-0.030632352854745,-0.204802965884185,-0.180165951444463,0.330076798499693,0.0749554235276147,136.083590564103
23,-0.168846556884533,0.507308095346071,0.169230769230769,-0.107816469048126,0.456636509671972,0.174410020311923,-0.227481610187848,0.231858695796874,0.00218854280451305,-0.248787308800287,0.296307012578203,0.0237598518889579,-0.276743553941511,-0.00466132484390565,-0.140702439392709,-0.170524603752355,0.333842674460117,0.0816590353538813,-0.338084862773174,0.0246327855542495,-0.156726038609462,-0.116292610994222,0.383342767198303,0.133525078102041,136.198975961538
24,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0475115708348268,0.493625840637261,0.223057134901217,-0.188031535511914,0.281895164590007,0.0469318145390466,-0.246897270289808,0.309021074636303,0.0310619021732472,-0.28777721939438,0.0477769519555994,-0.120000133719391,-0.204550428012871,0.211193914451311,0.00332174321922024,-0.371941330962591,0.0367505284848416,-0.167595401238874,-0.125373108540103,0.3545327820765,0.114579836768199,136.315129692308
25,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0648821826474086,0.438395492332256,0.186756654842424,-0.158229759930749,0.320392094705355,0.0810811673873031,-0.188898623878033,0.399551291148732,0.105326333635349,-0.265972814962038,0.13614741198073,-0.0649127014906542,-0.219408185595376,0.224868190252527,0.00273000232857532,-0.401875153287909,0.0185410641016128,-0.191667044593148,-0.142918136777338,0.325253272007652,0.0911675676151572,136.41564174359
26,-0.168846556884533,0.507308095346071,0.169230769230769,-0.0462035740856309,0.500809628666893,0.227303027290631,-0.153320499689888,0.315509083946504,0.0810942921283079,-0.185896587177549,0.40989586754615,0.111999640184301,-0.281128187331105,0.135127728439459,-0.0730002294458228,-0.274686468651069,0.14278037739454,-0.0659530456282645,-0.336914862822269,0.089303049397033,-0.123805906712618,-0.163597978021441,0.313223465478799,0.074812743728679,136.499489666667
